id,composition,log_conductivity,li_count,mean_electronegativity,anion_electronegativity,cation_anion_en_diff,mean_ionic_radius,anion_ionic_radius,radius_std,anion_polarizability,mean_atomic_mass,n_elements,mean_atomic_number,anion_halide,anion_mixed,anion_other,anion_oxide,anion_sulfide,cell_volume,vol_per_atom,vol_per_li,ba_ratio,ca_ratio,density,spacegroup_num,n_sym_ops,avg_li_coord_num,avg_li_anion_dist,std_li_anion_dist,min_li_li_dist,csys_cubic,csys_hexagonal,csys_monoclinic,csys_orthorhombic,csys_tetragonal,csys_triclinic,csys_trigonal,csys_unknown
qno,LiTi2(PO4)3,-6.416801226031377,1.0,2.883888888888889,3.44,1.6683333333333332,1.0694444444444444,1.26,0.2782529269532033,1.2,21.532727,4,10.444444444444445,False,False,False,True,False,1307.8999966868928,9.0826388658812,31.140476111592687,1.0,2.4494665852053763,2.952550599986297,167.0,36.0,6.0,2.262586936303487,0.19781938038516847,0.3662956059551213,False,False,False,False,False,False,True,False
rr5,LiTi2(PO4)3,-4.142667503568732,1.0,2.883888888888889,3.44,1.6683333333333332,1.0694444444444444,1.26,0.2782529269532033,1.2,21.532727,4,10.444444444444445,False,False,False,True,False,1309.881276302004,12.128530336129666,218.313546050334,1.0,2.4503259146162426,2.948084677446468,167.0,36.0,6.0,2.2587894514939943,1.870981097424087e-15,,False,False,False,False,False,False,True,False
lpx,Li1.15Y0.15Zr1.85(PO4)3,-4.1487416512809245,1.15,2.8441046831955923,3.44,1.7586178861788615,1.0822038567493115,1.26,0.2674084262621247,1.2,26.170606804407715,5,12.358126721763089,False,False,False,True,False,1510.6762822223495,9.683822321938138,27.975486707821286,1.0,2.497298460900378,3.1309742615003393,167.0,36.0,4.0,2.345207238153521,0.4758255433442043,1.8075258615092704,False,False,False,False,False,False,True,False
yq2,Li1.1Al0.1Ti1.9(PO4)3,-4.522878745280337,1.1,2.873756906077348,3.44,1.6801639344262294,1.068121546961326,1.26,0.2746321856051147,1.2,21.336720434254143,5,10.353591160220994,False,False,False,True,False,1307.7330375036963,9.081479427109002,31.13650089294515,1.0,2.448636011184474,2.9429167221004193,167.0,36.0,10.285714285714286,2.675113851793955,0.43530958877429166,0.6413624536488597,False,False,False,False,False,False,True,False
kab,Li1.3Al0.3Ti1.7(PO4)3,-4.425968732272281,1.3,2.8538251366120218,3.44,1.7026984126984126,1.0655191256830605,1.26,0.2746321856051147,1.2,20.951133747540982,5,10.17486338797814,False,False,False,True,False,1304.7096946695808,9.060483990760979,31.064516539751924,1.0,2.4564131234368105,2.9278247523084637,167.0,36.0,6.0,2.274467849507011,0.18256496533712535,0.39035079893050467,False,False,False,False,False,False,True,False
dc8,Li9Mg3(PO4)4F3,-10.0,9.0,2.528285714285714,3.98,2.635625,1.0494285714285714,1.26,0.2365700483051522,1.1684210526315788,16.350418788571428,5,7.942857142857143,False,True,False,False,False,690.3173222884894,9.861676032692706,38.35096234936052,1.0000000000000002,0.3969752455235061,2.7531333519392733,173.0,6.0,5.333333333333333,2.145708874355701,0.24619267961720434,2.8777161583801343,False,True,False,False,False,False,False,False
hai,Pb6.12Ca1.9Li1.96(PO4)6,-10.0,1.96,2.8459329664832413,3.44,1.4862828535669586,1.145312656328164,1.26,0.2563282175739803,1.2,48.21522591295647,5,20.70335167583792,False,False,False,True,False,577.0911578237591,14.427278945593978,144.27278945593977,1.0000000000000002,0.734889967971898,5.546120465625552,176.0,12.0,9.0,2.5556317905132273,0.2083461210209969,3.4389879763799995,False,True,False,False,False,False,False,False
tvf,Li3(NH2)2I,-5.0,3.0,2.048,3.04,1.3628571428571428,1.14,2.06,0.3409398773977605,3.1333333333333333,17.977263,4,8.0,True,False,False,False,False,501.2058167525033,11.933471827440556,41.767151396041946,1.0,1.6231044874624352,2.3824169833749895,186.0,12.0,4.0,2.4084365430767574,0.27318808381910364,2.2783672169999996,False,True,False,False,False,False,False,False
u8r,Ba3LiTa5ZrSi4O26,-10.0,1.0,2.738,3.44,2.005714285714286,1.12625,1.26,0.2719530060506778,1.2,48.580295,6,21.0,False,False,False,True,False,554.5943567011825,14.22036812054314,,1.0,0.8641140394496933,5.79743279850885,189.0,12.0,,,,,False,True,False,False,False,False,False,False
gvd,Li3N,-3.2390500485891027,3.0,1.495,3.04,2.06,1.005,1.32,0.1818653347947321,1.5,8.707425,2,4.0,False,False,True,False,False,44.65930887360762,11.164827218401905,14.886436291202541,1.0,1.0622258771929824,1.2950508878775413,191.0,24.0,2.6666666666666665,2.0640053365028166,0.07303789008382516,2.1061737820037547,False,True,False,False,False,False,False,False
uex,Fe2Na2K(Li3Si12O30),-10.0,3.0,2.7056,3.44,1.836,1.0532,1.26,0.3095185939487319,1.2,20.6919767712,6,10.2,False,False,False,True,False,1234.7376957097877,11.872477843363344,205.78961595163128,1.0,1.3996839500283251,2.7827639798435886,192.0,24.0,4.0,1.7057929167986714,5.804389243823509e-16,,False,True,False,False,False,False,False,False
11b,Li3P,-3.153044674980176,3.0,1.2825,2.19,1.21,0.8200000000000001,0.58,0.1385640646055102,1.0,12.9491905,2,6.0,False,False,True,False,False,120.07898551828669,15.009873189785836,20.01316425304778,1.0,1.7772057102738126,1.432566182555771,194.0,24.0,,,,2.485516959399999,False,True,False,False,False,False,False,False
fft,Li3N,-3.680893940690224,3.0,1.495,3.04,2.06,1.005,1.32,0.1818653347947321,1.5,8.707425,2,4.0,False,False,True,False,False,68.9564231569174,8.619552894614674,11.492737192819567,0.9999999999999999,1.7767454954954955,1.6774674485986898,194.0,24.0,3.6666666666666665,2.1959107586195135,0.10127401831004443,2.00740275378,False,True,False,False,False,False,False,False
68u,Li5La3Nb2O12,-5.096910013008056,5.0,2.394545454545455,3.44,2.3,1.1225454545454543,1.26,0.1804501258904639,1.2,37.692135,4,16.545454545454547,False,False,False,True,False,2095.677785573,11.389553182461958,43.65995386610417,1.0,1.0,5.256439004003995,199.0,24.0,6.5,2.3542984232246176,0.31282933267966634,2.4849257896341284,True,False,False,False,False,False,False,False
vy5,(K0.1Li0.9)(SbO3),-7.866461091629782,0.9,2.6668,3.44,1.933,1.1284,1.26,0.1558845726811989,1.2,35.982986,4,15.919999999999998,False,False,False,True,False,907.3203682409998,15.122006137349995,75.61003068674998,1.0,1.0,3.9512716452231427,201.0,24.0,14.0,3.2386397837994383,0.38702657065053314,3.233050731508241,True,False,False,False,False,False,False,False
rwr,Li8GeP4,-4.7447274948966935,8.0,1.4315384615384614,2.19,1.0955555555555556,0.7992307692307693,0.58,0.1463642210620498,1.0,19.389465230769236,3,8.923076923076923,False,False,True,False,False,1643.8801174882258,15.80653959123294,25.685626835753528,1.0,1.0,2.0369394803538285,205.0,24.0,,,,2.336619532448533,True,False,False,False,False,False,False,False
pql,Li8SiP4,-4.346787486224656,8.0,1.4230769230769231,2.19,1.1077777777777778,0.7738461538461539,0.58,0.1598816130063579,1.0,15.962196000000002,3,7.538461538461538,False,False,True,False,False,1604.6415448235052,12.940657619544398,19.102875533613158,1.0,1.0,1.7178972709934557,205.0,24.0,1.6842105263157894,3.3377643772197185,0.45468666576641087,2.207918648892334,True,False,False,False,False,False,False,False
dl7,Li2MgTi3O8,-10.0,2.0,2.529285714285714,3.44,2.125,1.0696428571428571,1.26,0.2248131310167424,1.2,22.12737142857143,4,10.571428571428571,False,False,False,True,False,587.9328916088239,10.498801635871855,48.99440763406866,1.0,1.0,3.4997674995690793,212.0,24.0,4.666666666666667,2.060591829987645,0.15113576622456495,3.4946404502523234,True,False,False,False,False,False,False,False
i12,Li2CoTi3O8,-10.0,2.0,2.5700000000000003,3.44,2.03,1.0714285714285714,1.26,0.2232345705068723,1.2,24.60081392857143,4,11.642857142857142,False,False,False,True,False,587.7644736990959,10.49579417319814,48.98037280825799,1.0,1.0,3.89209353589836,212.0,24.0,4.666666666666667,2.012413151317944,0.13915052589721574,3.538871848642582,True,False,False,False,False,False,False,False
aui,Li2CoGe3O8,-10.0,2.0,2.670714285714286,3.44,1.7950000000000002,1.0982142857142858,1.26,0.1870218392791252,1.2,29.909313928571432,4,13.785714285714286,False,False,False,True,False,553.3472195251919,9.88120034866414,46.11226829376599,1.0,1.0,5.026270346770205,212.0,24.0,4.666666666666667,1.9892176504748977,0.019905519764222227,3.2030408495897307,True,False,False,False,False,False,False,False
mfs,Li2ZnGe3O8,-10.0,2.0,2.654285714285714,3.44,1.8333333333333333,1.0978571428571429,1.26,0.1874329812199005,1.2,30.37187142857143,4,14.0,False,False,False,True,False,550.5816661066808,9.83181546619073,45.88180550889007,1.0,1.0,5.12964053045822,212.0,24.0,4.666666666666667,2.0343290398233864,0.025315068602902193,3.3049198047802424,True,False,False,False,False,False,False,False
jl4,(Li0.61Mg0.39)(Li0.46Mg0.005Ti0.035)Ti1.5O4,-9.18309616062434,1.07,2.527135714285714,3.44,2.1300166666666662,1.069467857142857,1.26,0.2110374505995453,1.2,22.07154142857143,4,10.531428571428572,False,False,False,True,False,588.3119495290882,10.505570527305148,49.02599579409068,1.0,1.0,3.4886879068747447,212.0,24.0,4.666666666666667,1.9662723696442617,0.13782500099568754,3.2564178553426792,True,False,False,False,False,False,False,False
jkq,(Li0.55Mg0.45)(Li0.445Mg0.055)Ti1.5O4,-10.8153085691824,0.995,2.5295214285714285,3.44,2.12445,1.069614285714286,1.26,0.206,1.2,22.139774285714285,4,10.577857142857145,False,False,False,True,False,588.606884970616,10.510837231618142,49.05057374755133,1.0,1.0,3.497719484030021,212.0,24.0,4.666666666666667,2.0552085562133224,0.12988764661354843,3.5132270508502867,True,False,False,False,False,False,False,False
yav,Li2VCl4,-5.158015195409886,2.0,2.3185714285714285,3.16,1.9633333333333336,1.3085714285714285,1.67,0.4228281843366022,3.0,29.519357142857142,3,13.857142857142858,True,False,False,False,False,1116.7391924987492,19.94177129462052,46.53079968744788,1.0,1.0,2.4580587702527716,216.0,96.0,5.333333333333333,2.504613072432104,0.17343479609210014,3.4863810622056848,True,False,False,False,False,False,False,False
9yt,Li6PS5Cl0.25Br0.75,-2.7304870557820835,6.0,1.8446153846153843,3.16,2.007142857142857,1.2509615384615385,1.82,0.4256237253203297,5.233333333333333,23.21046246153846,5,11.038461538461538,False,True,False,False,False,985.9661661769998,6.661933555249998,8.216384718141665,1.0,1.0,2.2885719309903134,216.0,96.0,2.2,1.940882701212883,0.2561001387732637,0.3307781882780342,True,False,False,False,False,False,False,False
122,Li6PS5Cl,-2.688246138944246,6.0,1.856153846153846,3.16,2.007142857142857,1.242307692307692,1.7,0.427157939555668,5.083333333333333,20.645981692307693,4,10.0,False,True,False,False,False,969.7110587919999,12.759356036736841,20.20231372483333,1.0,1.0,1.8384237893167708,216.0,96.0,4.0,2.498696960431134,0.058825348806335914,1.8171993807269196,True,False,False,False,False,False,False,False
ij5,Li6PS5Cl0.5Br0.5,-2.4775557664936803,6.0,1.8484615384615384,3.16,2.007142857142857,1.248076923076923,1.82,0.4256237253203297,5.183333333333334,22.355635538461534,5,10.692307692307692,False,True,False,False,False,985.669009408,12.969329071157894,20.53477102933333,1.0,1.0,1.9584313853098454,216.0,96.0,6.0,2.909949880411576,0.5473498302764865,2.0962447717340584,True,False,False,False,False,False,False,False
6jf,Li6PS5Br,-2.939302159646388,6.0,1.8407692307692307,2.96,1.8071428571428567,1.2538461538461538,1.82,0.4403763855462115,5.283333333333333,24.065289384615383,4,11.384615384615383,False,True,False,False,False,1006.0120079999998,10.060120079999997,13.972388999999998,1.0,1.0,2.0658470978184145,216.0,96.0,5.0,2.8238181566779,0.5564296529254878,0.8663328990230836,True,False,False,False,False,False,False,False
ymc,Li6PS5Br0.5I0.5,-4.581698708680254,6.0,1.8292307692307688,2.96,1.8071428571428567,1.2630769230769232,2.06,0.4256237253203297,5.466666666666668,25.872999769230766,5,12.076923076923077,False,True,False,False,False,1033.057725029,10.33057725029,14.348023958736112,1.0,1.0,2.1628599896678153,216.0,96.0,3.6666666666666665,2.5079336596999777,0.21393213681051326,0.6950303514342594,True,False,False,False,False,False,False,False
ywe,Li6PS5I,-5.886056647693163,6.0,1.817692307692308,2.66,1.5071428571428571,1.272307692307692,2.06,0.4678946930528089,5.65,27.68071015384616,4,12.76923076923077,False,True,False,False,False,1055.2887597409997,10.552887597409997,14.656788329736107,1.0,1.0,2.2652107603746057,216.0,96.0,3.6666666666666665,2.528993064485455,0.21048106747550874,0.6930651671433671,True,False,False,False,False,False,False,False
kgl,Li6PS5Cl0.75Br0.25,-2.6458915608525992,6.0,1.852307692307692,3.16,2.007142857142857,1.2451923076923077,1.82,0.4256237253203297,5.133333333333334,21.500808615384617,5,10.346153846153848,False,True,False,False,False,967.684484832031,12.732690589895144,20.160093434000647,1.0,1.0,1.9182727323095683,216.0,96.0,4.0,2.520561471554331,0.08733932940469416,2.006837244180845,True,False,False,False,False,False,False,False
vqj,Li6PS5Br0.75I0.25,-3.9507819773298185,6.0,1.835,2.96,1.8071428571428567,1.2584615384615383,2.06,0.4256237253203297,5.375,24.969144576923075,5,11.73076923076923,False,True,False,False,False,1010.8389266559999,10.10838926656,14.039429536888887,1.0,1.0,2.1323633156553785,216.0,96.0,3.6666666666666665,2.4715517920097017,0.16602514743477667,0.7955467540597816,True,False,False,False,False,False,False,False
h82,Li6PS5Br0.25I0.75,-5.3260580013659125,6.0,1.8234615384615385,2.96,1.8071428571428567,1.2676923076923077,2.06,0.4256237253203297,5.558333333333334,26.77685496153846,5,12.423076923076923,False,True,False,False,False,1033.6096594517119,10.33609659451712,14.35568971460711,1.0,1.0,2.236464424432362,216.0,96.0,3.6666666666666665,2.511173765737622,0.1895781772949294,0.6951044877759919,True,False,False,False,False,False,False,False
9zr,Li6PS5Br,-3.154281982033341,6.0,1.8407692307692307,2.96,1.8071428571428567,1.2538461538461538,1.82,0.4403763855462115,5.283333333333333,24.065289384615383,4,11.384615384615383,False,True,False,False,False,993.2054470029168,9.932054470029168,13.794520097262733,1.0,1.0,2.092205972216054,216.0,96.0,3.6666666666666665,2.4903426258153942,0.17982531065526247,0.8500019019568718,True,False,False,False,False,False,False,False
a8v,Li6.025P0.975Si0.025S5Br,-3.056505484093897,6.025,1.8385604606525916,2.96,1.8087900355871884,1.2530902111324376,1.82,0.4112177038990418,5.283333333333333,24.02687757773512,5,11.366602687140116,False,True,False,False,False,994.5798223702589,9.945798223702589,13.813608644031373,1.0,1.0,2.089989611646698,216.0,96.0,3.6666666666666665,2.458606379110552,0.15821898246250599,0.7711229876308879,True,False,False,False,False,False,False,False
09w,Li6.05P0.95Si0.05S5Br,-3.359518563029578,6.05,1.8363601532567049,2.96,1.8104255319148936,1.2523371647509578,1.82,0.4112177038990418,5.283333333333333,23.98861294252873,5,11.348659003831417,False,True,False,False,False,996.1349901533109,9.96134990153311,13.835208196573763,1.0,1.0,2.087403225771521,216.0,96.0,3.6666666666666665,2.5055046360445425,0.17412296566121957,0.9689593859679143,True,False,False,False,False,False,False,False
x2v,Li6.075P0.925Si0.075S5Br,-3.0589857562944305,6.075,1.8341682600382407,2.96,1.8120494699646643,1.2515869980879542,1.82,0.4112177038990418,5.283333333333333,23.950494634799234,5,11.330783938814532,False,True,False,False,False,998.141152961672,9.98141152961672,13.863071568912112,1.0,1.0,2.083885677705166,216.0,96.0,3.6666666666666665,2.4544593130962324,0.20105420637026766,0.7360212857003897,True,False,False,False,False,False,False,False
bnh,Li6.1P0.95Si0.1S5Br,-3.097453220686009,6.1,1.833346007604563,2.96,1.8063636363636364,1.2482889733840306,1.82,0.4112177038990418,5.283333333333333,23.93937063878327,5,11.326996197718632,False,True,False,False,False,1000.720172813824,10.00720172813824,13.898891289080888,1.0,1.0,2.079185808740847,216.0,96.0,3.6666666666666665,2.4668981521458977,0.14611112446586721,0.7970800444732299,True,False,False,False,False,False,False,False
x9d,Li6.125P0.875Si0.125S5Br,-3.0447934624580584,6.125,1.829809523809524,2.96,1.815263157894737,1.250095238095238,1.82,0.4112177038990418,5.283333333333333,23.874693657142856,5,11.295238095238096,False,True,False,False,False,1002.9428821411921,10.029428821411921,13.929762251961002,1.0,1.0,2.075249861123024,216.0,96.0,3.6666666666666665,2.472178866343126,0.19979077549466118,0.898925456895951,True,False,False,False,False,False,False,False
ish,Li6.175P0.825Si0.175S5Br,-3.0310503190186573,6.175,1.825483870967742,2.96,1.818432055749129,1.248614800759013,1.82,0.4112177038990418,5.283333333333333,23.79946801897533,5,11.259962049335863,False,True,False,False,False,1005.8011818890568,10.058011818890568,13.969460859570233,1.0,1.0,2.070686903217465,216.0,96.0,3.6666666666666665,2.4915807401772025,0.17160692250730522,0.8153549395615068,True,False,False,False,False,False,False,False
iiy,Li6.2P0.8Si0.2S5Br,-2.7721132953863266,6.2,1.8233333333333333,2.96,1.82,1.247878787878788,1.82,0.4112177038990418,5.283333333333333,23.762068909090907,5,11.242424242424244,False,True,False,False,False,1007.2172938239997,10.072172938239998,13.989129080888885,1.0,1.0,2.0684446567743384,216.0,96.0,3.6666666666666665,2.460800334664374,0.19579036005062045,0.694476201228958,True,False,False,False,False,False,False,False
3zo,Li6.225P0.775Si0.225S5Br,-2.96657624451305,6.225,1.8211909262759929,2.96,1.8215570934256056,1.2471455576559547,1.82,0.4112177038990418,5.283333333333333,23.724811194706994,5,11.224952741020791,False,True,False,False,False,1009.4797987558749,10.09479798755875,14.020552760498262,1.0,1.0,2.0644790449739343,216.0,96.0,5.0,2.782101321067972,0.5425677391253522,0.8929526708717542,True,False,False,False,False,False,False,False
vj7,Li6.25P0.75Si0.25S5Br,-2.85078088734462,6.25,1.819056603773585,2.96,1.823103448275862,1.2464150943396226,1.82,0.4112177038990418,5.283333333333333,23.687694075471697,5,11.20754716981132,False,True,False,False,False,1010.9900161271252,10.109900161271252,14.041528001765627,1.0,1.0,2.062058958497281,216.0,96.0,3.6666666666666665,2.4838226796565652,0.16383713500788402,0.7559501907502054,True,False,False,False,False,False,False,False
wsd,Li6.3P0.7Si0.3S5Br,-2.7825160557860937,6.3,1.814812030075188,2.96,1.826164383561644,1.2449624060150375,1.82,0.4112177038990418,5.283333333333333,23.613878451127817,5,11.172932330827066,False,True,False,False,False,1015.7115737207607,10.157115737207608,14.107105190566122,1.0,1.0,2.053797650407236,216.0,96.0,3.6666666666666665,2.446986733231699,0.13605875231795625,1.0402363106514572,True,False,False,False,False,False,False,False
10s,Li6.35P0.65Si0.35S5Br,-2.630784142589857,6.35,1.8105992509363296,2.96,1.829183673469388,1.2435205992509364,1.82,0.4112177038990418,5.283333333333333,23.540615752808986,5,11.138576779026216,False,True,False,False,False,1014.1058097032318,10.141058097032317,14.084802912544886,1.0,1.0,2.0583760072362467,216.0,96.0,3.6666666666666665,2.491693711461982,0.15055341150398574,0.8422999803427362,True,False,False,False,False,False,False,False
fkj,Li6.5P0.5Si0.5S5Br,-2.659555885159881,6.5,1.798148148148148,2.96,1.838,1.2392592592592593,1.82,0.4112177038990418,5.283333333333333,23.32408377777778,5,11.037037037037036,False,True,False,False,False,1015.7115737207607,10.157115737207608,14.107105190566122,1.0,1.0,2.0590972471660134,216.0,96.0,5.0,2.794464469342227,0.5439555606828224,0.9398643632975419,True,False,False,False,False,False,False,False
tt3,Li6PS5Cl,-2.886056647693163,6.0,1.856153846153846,3.16,2.007142857142857,1.242307692307692,1.7,0.427157939555668,5.083333333333333,20.645981692307693,4,10.0,False,True,False,False,False,271.55370168980795,20.88874628383138,45.25895028163466,1.0,1.0,1.6412406350504896,216.0,24.0,3.0,2.3902615966299106,0.040996025270112715,3.2983483171407584,True,False,False,False,False,False,False,False
nig,Li6PS5Br,-2.557520230935552,6.0,1.8407692307692307,2.96,1.8071428571428567,1.2538461538461538,1.82,0.4403763855462115,5.283333333333333,24.065289384615383,4,11.384615384615383,False,True,False,False,False,996.4162895372225,9.964162895372224,13.839115132461423,1.0,1.0,2.0857416813835004,216.0,96.0,3.6666666666666665,2.4341300140413673,0.15906394246406608,0.8829543933590029,True,False,False,False,False,False,False,False
z16,Li6P(S4.9Se0.1)Br,-2.494850021680094,6.0,1.8405384615384617,2.96,1.8071428571428567,1.254923076923077,1.84,0.4383174902079795,5.308333333333334,24.42602015384616,5,11.523076923076925,False,True,False,False,False,997.068868516559,9.97068868516559,13.848178729396652,1.0,1.0,2.1156165291676077,216.0,96.0,3.6666666666666665,2.458937620222162,0.12262096825967786,1.0108299944729038,True,False,False,False,False,False,False,False
hbz,Li6P(S4.8Se0.2)Br,-2.406713932979543,6.0,1.8403076923076929,2.96,1.8071428571428567,1.256,1.84,0.4383174902079795,5.333333333333333,24.786750923076923,5,11.66153846153846,False,True,False,False,False,998.3808746425361,9.599816102332078,13.866401036701891,1.0,1.0,2.1432903109016332,216.0,96.0,4.666666666666667,2.5420491355518737,0.1648815180208877,0.9376959809890703,True,False,False,False,False,False,False,False
uut,Li6P(S4.7Se0.3)Br,-2.441291429466834,6.0,1.8400769230769236,2.96,1.8071428571428567,1.257076923076923,1.84,0.4383174902079795,5.358333333333334,25.147481692307693,5,11.8,False,True,False,False,False,999.2351950584188,9.992351950584187,13.878266598033594,1.0,1.0,2.173374370119853,216.0,96.0,3.6666666666666665,2.4853325417369643,0.18501144445355164,0.734219276223606,True,False,False,False,False,False,False,False
cju,Li6P(S4.6Se0.4)Br,-2.438898616350944,6.0,1.8398461538461537,2.96,1.8071428571428567,1.2581538461538462,1.84,0.4383174902079795,5.383333333333333,25.508212461538463,5,11.938461538461535,False,True,False,False,False,1002.3628585944435,10.023628585944435,13.921706369367271,1.0,1.0,2.1973570266624223,216.0,96.0,3.6666666666666665,2.4910428752215976,0.2026622499479855,0.8742493973203534,True,False,False,False,False,False,False,False
d9l,Li6P(S4.5Se0.5)Br,-2.571865205971211,6.0,1.8396153846153849,2.96,1.8071428571428567,1.259230769230769,1.84,0.4383174902079795,5.408333333333334,25.868943230769236,5,12.076923076923077,False,True,False,False,False,1005.298329986702,10.05298329986702,13.962476805370862,1.0,1.0,2.2222348130239435,216.0,96.0,3.6666666666666665,2.505019557349801,0.12179362518568967,0.8449544651359439,True,False,False,False,False,False,False,False
96f,Li6P(S4.4Se0.6)Br,-2.555955204081924,6.0,1.839384615384616,2.96,1.8071428571428567,1.2603076923076924,1.84,0.4383174902079795,5.433333333333334,26.229674000000003,5,12.215384615384616,False,True,False,False,False,1007.7810950206758,10.077810950206759,13.996959653064941,1.0,1.0,2.2476680197891694,216.0,96.0,3.6666666666666665,2.4411500103394634,0.1764238248649415,0.7650348988325492,True,False,False,False,False,False,False,False
1kq,Li6P(S4.3Se0.7)Br,-2.5214335044061564,6.0,1.8391538461538464,2.96,1.8071428571428567,1.261384615384615,1.84,0.4383174902079795,5.458333333333333,26.59040476923077,5,12.353846153846153,False,True,False,False,False,1007.9731972558462,10.079731972558463,13.99962773966453,1.0,1.0,2.2781416572707047,216.0,96.0,3.6666666666666665,2.49698331788924,0.17828143030090815,0.7707250755095668,True,False,False,False,False,False,False,False
c6e,Li6P(S4.2Se0.8)Br,-2.45842075605342,6.0,1.8389230769230769,2.96,1.8071428571428567,1.2624615384615383,1.84,0.4383174902079795,5.483333333333334,26.951135538461536,5,12.492307692307692,False,True,False,False,False,1009.9991437125423,10.099991437125423,14.02776588489642,1.0,1.0,2.304411975420552,216.0,96.0,3.6666666666666665,2.4675958801960163,0.20132864159182415,0.7237801364587457,True,False,False,False,False,False,False,False
t2c,Li6P(S4.1Se0.9)Br,-2.417936637088291,6.0,1.838692307692308,2.96,1.8071428571428567,1.2635384615384615,1.84,0.4383174902079795,5.508333333333333,27.311866307692306,5,12.63076923076923,False,True,False,False,False,1012.6106411375868,10.126106411375867,14.064036682466483,1.0,1.0,2.32922943723047,216.0,96.0,3.6666666666666665,2.4632172096799625,0.16370870966696394,0.7870967408529251,True,False,False,False,False,False,False,False
dlj,Li6P(S4Se)Br,-2.4424927980943423,6.0,1.8384615384615384,2.96,1.8071428571428567,1.2646153846153847,1.84,0.4526947585058813,5.533333333333334,27.67259707692308,5,12.76923076923077,False,True,False,False,False,1015.7388560379183,10.157388560379182,14.107484111637753,1.0,1.0,2.2803483979373094,216.0,96.0,3.6666666666666665,2.4543085092667725,0.17993141129057283,0.888087839177521,True,False,False,False,False,False,False,False
w87,Li6PS5Br,-4.494850021680094,6.0,1.8407692307692307,2.96,1.8071428571428567,1.2538461538461538,1.82,0.4403763855462115,5.283333333333333,24.065289384615383,4,11.384615384615383,False,True,False,False,False,993.6325627641777,6.71373353219039,8.280271356368148,1.0,1.0,2.0913066315744278,216.0,96.0,3.8,2.485817391741902,0.17418779577290172,0.7672080577957533,True,False,False,False,False,False,False,False
97p,Li6PS5Cl,-4.481486060122113,6.0,1.856153846153846,3.16,2.007142857142857,1.242307692307692,1.7,0.427157939555668,5.083333333333333,20.645981692307693,4,10.0,False,True,False,False,False,955.6366973255184,7.706747559076762,9.95454893047415,1.0,1.0,1.8654996027632789,216.0,96.0,4.0,2.4837835918379767,0.19513395317402388,1.2509079978542064,True,False,False,False,False,False,False,False
p9u,Li6PS5I,-3.657577319177794,6.0,1.817692307692308,2.66,1.5071428571428571,1.272307692307692,2.06,0.4678946930528089,5.65,27.68071015384616,4,12.76923076923077,False,True,False,False,False,1043.00721882291,10.4300721882291,14.486211372540417,1.0,1.0,2.2918839014033265,216.0,96.0,3.6666666666666665,2.5099086725268185,0.2176273938493883,0.6425184895946799,True,False,False,False,False,False,False,False
5wz,Li6PS5I,-5.8996294548824375,6.0,1.817692307692308,2.66,1.5071428571428571,1.272307692307692,2.06,0.4678946930528089,5.65,27.68071015384616,4,12.76923076923077,False,True,False,False,False,1044.072047227392,10.44072047227392,14.501000655936,1.0,1.0,2.289281511725851,216.0,96.0,3.6666666666666665,2.5473280228187,0.1511335536853629,0.8584206912938769,True,False,False,False,False,False,False,False
pa1,Li6.6P0.4Ge0.6S5I,-2.283162276700476,6.6,1.7727941176470592,2.66,1.535,1.2686764705882352,2.06,0.4403407771260799,5.65,28.60393932352941,5,13.088235294117649,False,True,False,False,False,1072.094305881594,6.537160401717037,7.883046366776426,1.0,1.0,2.414537484191504,216.0,96.0,3.823529411764706,2.5181100584820517,0.21164896741047998,0.6219061580221407,True,False,False,False,False,False,False,False
lxk,Li6.7P0.3Ge0.7S5I,-2.25649023527157,6.7,1.7656934306569343,2.66,1.5392207792207795,1.268102189781022,2.06,0.4403407771260799,5.65,28.749948802919707,5,13.138686131386862,False,True,False,False,False,1087.991633801051,10.87991633801051,15.110994913903486,1.0,1.0,2.421973377468797,216.0,96.0,3.6666666666666665,2.5267355324986926,0.19963529187564164,0.7219898452149419,True,False,False,False,False,False,False,False
1m8,Li6.8P0.2Ge0.8S5I,-2.58838029403677,6.8,1.758695652173913,2.66,1.5433333333333337,1.2675362318840575,2.06,0.4403407771260799,5.65,28.893842202898547,5,13.18840579710145,False,True,False,False,False,1092.6633472359918,10.926633472359917,15.175879822722107,1.0,1.0,2.4159239814753795,216.0,96.0,3.6666666666666665,2.530346874374583,0.1999206210207713,0.7230217506630798,True,False,False,False,False,False,False,False
ga9,LiCe(BH4)3Cl,-3.987162775294828,1.0,2.098888888888889,3.16,1.123529411764706,0.9416666666666668,1.67,0.2852338222114154,3.0,12.613237777777778,5,5.833333333333333,True,False,False,False,False,1610.0094047424645,10.878441923935572,134.16745039520538,1.0,1.0,1.858133725352796,217.0,48.0,,,,,True,False,False,False,False,False,False,False
240,Li8GeP4,-4.0655015487564325,8.0,1.4315384615384614,2.19,1.0955555555555556,0.7992307692307693,0.58,0.1463642210620498,1.0,19.389465230769236,3,8.923076923076923,False,False,True,False,False,1635.982637767191,13.633188648059924,20.449782972089885,1.0,1.0,2.046885246702618,218.0,24.0,,,,2.3029518998346887,True,False,False,False,False,False,False,False
