id,composition,log_conductivity,li_fraction,li_count,mean_electronegativity,anion_electronegativity,cation_anion_en_diff,en_std,mean_ionic_radius,anion_ionic_radius,radius_std,mean_atomic_mass,n_elements,mean_atomic_number,anion_halide,anion_mixed,anion_other,anion_oxide,anion_sulfide
5z8,Li5.72Al0.26La3Zr1.5W0.25O12,-3.309803919971486,0.25164980202375714,5.72,2.3400439947206335,3.44,2.330102516309413,1.1805586901385623,1.1196436427628684,1.26,0.16067160632596253,36.87738363554773,6.0,16.103827540695114,False,False,False,True,False
r07,Li6.75La3Zr1.875Te0.125O12,-3.4814860601221125,0.28421052631578947,6.75,2.2716315789473684,3.44,2.37258064516129,1.1917544709411683,1.1192526315789475,2.07,0.16491500440434748,35.47604042105263,5.0,15.526315789473685,False,False,False,True,False
uht,Li6.5La3Zr1.75Te0.25O12,-2.9913998282380825,0.2765957446808511,6.5,2.289468085106383,3.44,2.3735555555555554,1.1917544709411683,1.1280212765957447,2.07,0.16491500440434748,35.973094042553186,5.0,15.72340425531915,False,False,False,True,False
kbq,Li5La3Bi2O12,-4.721246399047171,0.22727272727272727,5.0,2.432727272727273,3.44,2.2159999999999997,1.136110517264063,1.158,1.26,0.14437073488387142,48.24431863636364,4.0,20.363636363636363,False,False,False,True,False
uw9,Li6La2SrBi2O12,-4.698970004336019,0.2608695652173913,6.0,2.36304347826087,3.44,2.251818181818182,1.1575364949927394,1.153217391304348,1.26,0.1547269562871653,44.218719130434785,5.0,18.782608695652176,False,False,False,True,False
vqu,Li5Nd3Sb2O12,-6.886056647693163,0.22727272727272727,5.0,2.440909090909091,3.44,2.198,1.128800284658286,1.1267727272727273,1.26,0.16138855761461413,41.0429,4.0,17.863636363636363,False,False,False,True,False
xog,Li5La3Sb2O12,-5.107905397309519,0.22727272727272727,5.0,2.4354545454545455,3.44,2.21,1.1351520814119507,1.1334545454545455,1.26,0.16210679063582728,40.315191363636366,4.0,17.454545454545453,False,False,False,True,False
bi3,Li6SrLa2Sb2O12,-5.200659450546418,0.2608695652173913,6.0,2.365652173913044,3.44,2.246363636363636,1.1567940182919965,1.1297391304347826,1.26,0.17011842867002064,36.63433652173913,5.0,16.0,False,False,False,True,False
gcj,Li6(La2Ca)(NbO6)2,-5.876148359032914,0.2608695652173913,6.0,2.3286956521739133,3.44,2.3236363636363633,1.171781639948428,1.1114782608695652,1.26,0.18189076262254278,32.058282608695656,5.0,14.347826086956522,False,False,False,True,False
20k,Li6(La2Sr)(NbO6)2,-5.432973633840939,0.2608695652173913,6.0,2.326521739130435,3.44,2.328181818181818,1.174288345804653,1.119304347826087,1.26,0.18675686001779182,34.12532608695653,5.0,15.130434782608695,False,False,False,True,False
jej,Li6CaLa2Ta2O12,-5.657577319177793,0.2608695652173913,6.0,2.32,3.44,2.341818181818182,1.177513961885286,1.1114782608695652,1.26,0.18189076262254278,39.7140652173913,5.0,17.130434782608695,False,False,False,True,False
hud,Li6BaLa2Ta2O12,-4.886056647693163,0.2608695652173913,6.0,2.3152173913043477,3.44,2.3518181818181816,1.183075834848253,1.126695652173913,1.26,0.19760268322034244,43.942282608695656,5.0,18.695652173913043,False,False,False,True,False
4uu,Li6.15La3Zr1.75Ta0.25Ga0.2O12,-3.3872161432802645,0.2633832976445396,6.15,2.2985653104925055,3.44,2.348237885462555,1.1917544709411683,1.1144753747323342,1.26,0.16491500440434748,37.268519486081374,6.0,16.269807280513916,False,False,False,True,False
sdz,Li6.15La3Zr1.75Ta0.25Al0.2O12,-3.431798275933005,0.2633832976445396,6.15,2.2968522483940044,3.44,2.3517621145374448,1.1917544709411683,1.113747323340471,1.26,0.16491500440434748,36.90242559828694,6.0,16.115631691648822,False,False,False,True,False
7w5,Li6.75La3Zr1.75Ta0.25O12,-3.0604807473813813,0.28421052631578947,6.75,2.2693684210526315,3.44,2.366170212765957,1.1917544709411683,1.112042105263158,1.26,0.16491500440434748,36.22904968421053,5.0,15.810526315789474,False,False,False,True,False
etz,Li7La3Zr2O12,-5.705533773838407,0.2916666666666667,7.0,2.254166666666667,3.44,2.3716666666666666,1.1892466686473788,1.1106666666666667,1.26,0.17262933959466129,34.989342083333334,4.0,15.333333333333334,False,False,False,True,False
ner,Li6BaLa2Ta2O12,-4.772113295386326,0.2608695652173913,6.0,2.3152173913043477,3.44,2.3518181818181816,1.183075834848253,1.126695652173913,1.26,0.19760268322034244,43.942282608695656,5.0,18.695652173913043,False,False,False,True,False
z2s,Nd3Zr2Al0.5Li5.5O12,-4.4089353929735005,0.2391304347826087,5.5,2.328478260869565,3.44,2.324090909090909,1.1697036426250234,1.1085434782608696,1.26,0.16681652835445115,37.34056823043478,5.0,16.47826086956522,False,False,False,True,False
72f,(Li6.26Al0.24)La3Zr2O12,-3.677780705266081,0.2663829787234043,6.26,2.2877106382978725,3.44,2.354678260869565,1.1841213152481265,1.1128510638297873,1.26,0.17053767967530198,35.790784649531915,5.0,15.697872340425532,False,False,False,True,False
sqm,Li6Ba0.5Sr0.5La2Ta2O12,-5.1487416512809245,0.2608695652173913,6.0,2.316521739130435,3.44,2.349090909090909,1.169086667601524,1.123,1.26,0.18587474677212962,42.861695652173914,6.0,18.304347826086957,False,False,False,True,False
zxr,Li6SrLa2Ta2O12,-5.267606240177032,0.2608695652173913,6.0,2.3178260869565217,3.44,2.346363636363636,1.179992470579291,1.119304347826087,1.26,0.18675686001779182,41.78110869565217,5.0,17.91304347826087,False,False,False,True,False
h89,Li6BaLa2Ta2O12,-4.823908740944319,0.2608695652173913,6.0,2.3152173913043477,3.44,2.3518181818181816,1.183075834848253,1.126695652173913,1.26,0.19760268322034244,43.942282608695656,5.0,18.695652173913043,False,False,False,True,False
l9r,Li6CaLa2Ta2O12,-5.657577319177793,0.2608695652173913,6.0,2.32,3.44,2.341818181818182,1.177513961885286,1.1114782608695652,1.26,0.18189076262254278,39.7140652173913,5.0,17.130434782608695,False,False,False,True,False
544,Li6BaLa2Ta2O12,-4.3979400086720375,0.2608695652173913,6.0,2.3152173913043477,3.44,2.3518181818181816,1.183075834848253,1.126695652173913,1.26,0.19760268322034244,43.942282608695656,5.0,18.695652173913043,False,False,False,True,False
ps0,Li6SrLa2Ta2O12,-5.154901959985743,0.2608695652173913,6.0,2.3178260869565217,3.44,2.346363636363636,1.179992470579291,1.119304347826087,1.26,0.18675686001779182,41.78110869565217,5.0,17.91304347826087,False,False,False,True,False
ueu,Li5.74La3Zr1.5Ta0.5O12,-3.0443122496864943,0.25241864555848725,5.74,2.328504837291117,3.44,2.353389199255121,1.1805586901385623,1.120580474934037,1.26,0.16067160632596253,38.5162924362357,5.0,16.742304309586633,False,False,False,True,False
uwh,La3Li5.08Ta1.51Zr0.39O12,-3.987162775294828,0.2311191992720655,5.08,2.381351228389445,3.44,2.331573146292585,1.173622413368541,1.1247133757961785,1.26,0.16810492350351447,43.347504494995455,5.0,18.565514103730667,False,False,False,True,False
gz8,Li5La3Ta2O12,-4.798602875679548,0.22727272727272727,5.0,2.3854545454545457,3.44,2.32,1.1628051008141211,1.1225454545454545,1.26,0.1804501258904639,45.695907727272726,4.0,19.454545454545453,False,False,False,True,False
419,Li5.3La3Ta1.85Sm0.15O12,-5.148130399270234,0.23766816143497757,5.3,2.3643273542600896,3.44,2.3288834951456314,1.1736224133685407,1.1216905829596413,1.26,0.16810492350351447,44.9687931838565,5.0,19.15919282511211,False,False,False,True,False
c0g,Li5.5La3Ta1.75Sm0.25O12,-5.286509456906058,0.24444444444444444,5.5,2.3505555555555557,3.44,2.3345238095238097,1.1736224133685407,1.1211333333333335,1.26,0.16810492350351447,44.494822222222226,5.0,18.966666666666665,False,False,False,True,False
kbu,Li5.70La3Ta1.65Sm0.35O12,-4.667561540084395,0.2511013215859031,5.7,2.3370264317180616,3.44,2.3399532710280373,1.1736224133685407,1.1205859030837004,1.26,0.16810492350351447,44.02920317180617,5.0,18.777533039647576,False,False,False,True,False
fam,Li5.90La3Ta1.55Sm0.45O12,-4.928117992693875,0.25764192139737996,5.9,2.3237336244541487,3.44,2.345183486238532,1.1736224133685407,1.120048034934498,1.26,0.16810492350351447,43.571717205240176,5.0,18.59170305676856,False,False,False,True,False
dae,Li6.10La3Ta1.45Sm0.55O12,-4.853871964321762,0.26406926406926406,6.1,2.3106709956709954,3.44,2.350225225225225,1.1856246392193304,1.1195194805194806,1.26,0.17161055275880271,43.12215307359307,5.0,18.409090909090907,False,False,False,True,False
9p1,Li7La3Zr2O12,-3.2448877336049287,0.2916666666666667,7.0,2.254166666666667,3.44,2.3716666666666666,1.1892466686473788,1.1106666666666667,1.26,0.17262933959466129,34.989342083333334,4.0,15.333333333333334,False,False,False,True,False
gkl,Li5La3Nb2O12,-5.294136287716081,0.22727272727272727,5.0,2.394545454545455,3.44,2.3,1.1562192591401559,1.1225454545454545,1.26,0.1804501258904639,37.692135,4.0,16.545454545454547,False,False,False,True,False
ijh,Li5La3Nb1.95Y0.05O12,-4.872895201635193,0.22727272727272727,5.0,2.3936818181818182,3.44,2.3019,1.1700464165066466,1.1231363636363636,1.26,0.16810492350351447,37.68304288636364,5.0,16.54090909090909,False,False,False,True,False
q46,Li5La3Nb1.9Y0.1O12,-4.841637507904751,0.22727272727272727,5.0,2.392818181818182,3.44,2.3038,1.1700464165066466,1.1237272727272727,1.26,0.16810492350351447,37.673950772727274,5.0,16.536363636363635,False,False,False,True,False
8m3,Li5La3Nb1.85Y0.15O12,-5.243363891754152,0.22727272727272727,5.0,2.3919545454545457,3.44,2.3057,1.1700464165066466,1.1243181818181818,1.26,0.16810492350351447,37.66485865909091,5.0,16.531818181818185,False,False,False,True,False
zyx,Li5La3Nb1.8Y0.2O12,-5.039529222465701,0.22727272727272727,5.0,2.391090909090909,3.44,2.3076,1.1700464165066466,1.1249090909090909,1.26,0.16810492350351447,37.65576654545454,5.0,16.527272727272727,False,False,False,True,False
qvu,Li5La3Nb1.75Y0.25O12,-5.014124642691606,0.22727272727272727,5.0,2.3902272727272726,3.44,2.3095,1.1700464165066466,1.1255000000000002,1.26,0.16810492350351447,37.646674431818184,5.0,16.522727272727273,False,False,False,True,False
v07,La3Zr2Ga0.5Li5.5O12,-4.0,0.2391304347826087,5.5,2.327608695652174,3.44,2.3259090909090907,1.1755308278699996,1.1167826086956523,1.26,0.1676564768056278,37.57366130434782,5.0,16.47826086956522,False,False,False,True,False
bqx,Li3Nd3Te2O12,-10.0,0.15,3.0,2.592,3.44,2.38,1.077820022081609,1.26645,2.07,0.29635071705666577,45.03709,4.0,19.45,False,False,False,True,False
z53,Li6.6La3Zr1.6Ta0.4O12,-3.504455662453552,0.2796610169491525,6.6,2.27864406779661,3.44,2.362758620689655,1.1917544709411683,1.1128813559322033,1.26,0.16491500440434748,36.985481440677965,5.0,16.101694915254235,False,False,False,True,False
8y4,Li6.6La2.875Y0.125Zr1.6Ta0.4O12,-3.4989407377822483,0.2796610169491525,6.6,2.279279661016949,3.44,2.3614655172413794,1.1872035015931395,1.1121822033898305,1.26,0.16855496287622052,36.72065294491525,6.0,16.006355932203387,False,False,False,True,False
ucw,Li6.6La2.75Y0.25Zr1.6Ta0.4O12,-3.360513510731414,0.2796610169491525,6.6,2.279915254237288,3.44,2.3601724137931033,1.1872035015931395,1.1114830508474576,1.26,0.16855496287622052,36.45582444915254,6.0,15.911016949152541,False,False,False,True,False
ff9,Li6.6La2.5Y0.5Zr1.6Ta0.4O12,-3.6458915608525992,0.2796610169491525,6.6,2.281186440677966,3.44,2.357586206896552,1.1872035015931395,1.1100847457627119,1.26,0.16855496287622052,35.926167457627116,6.0,15.720338983050846,False,False,False,True,False
2mn,Li7La3Zr2O12,-3.291579099865287,0.2916666666666667,7.0,2.254166666666667,3.44,2.3716666666666666,1.1892466686473788,1.1106666666666667,1.26,0.17262933959466129,34.989342083333334,4.0,15.333333333333334,False,False,False,True,False
8ee, Li6.4Al0.19La3Zr2O11.8,-3.508638306165728,0.2736212056434374,6.4,2.2714792646430095,3.44,2.3582139775668676,1.1853907540003092,1.1112548097477555,1.26,0.17167218424361944,35.806165982642156,5.0,15.693458743052588,False,False,False,True,False
8k7,Li5La3Ta2O12,-5.812479279163537,0.22727272727272727,5.0,2.3854545454545457,3.44,2.32,1.1628051008141211,1.1225454545454545,1.26,0.1804501258904639,45.695907727272726,4.0,19.454545454545453,False,False,False,True,False
b7v,Li5La3Bi2O12,-4.657577319177793,0.22727272727272727,5.0,2.432727272727273,3.44,2.2159999999999997,1.136110517264063,1.158,1.26,0.14437073488387142,48.24431863636364,4.0,20.363636363636363,False,False,False,True,False
66a,Li6.75La3Zr1.75Nb0.25O12 ,-3.096910013008056,0.28421052631578947,6.75,2.270421052631579,3.44,2.3640425531914895,1.1917544709411683,1.112042105263158,1.26,0.16491500440434748,35.30229705263157,5.0,15.473684210526315,False,False,False,True,False
kh3,Li6.5La3Zr1.5Ta0.5O12 ,-3.036212172654445,0.2765957446808511,6.5,2.2848936170212766,3.44,2.3604347826086958,1.1917544709411683,1.1134468085106384,1.26,0.16491500440434748,37.49513404255319,5.0,16.29787234042553,False,False,False,True,False
zqx,Li6.6La3Zr1.6Ta0.4O12 ,-3.136677139879544,0.2796610169491525,6.6,2.27864406779661,3.44,2.362758620689655,1.1917544709411683,1.1128813559322033,1.26,0.16491500440434748,36.985481440677965,5.0,16.101694915254235,False,False,False,True,False
o5q,Li6.8La3Zr1.8Ta0.2O12 ,-3.552841968657781,0.2857142857142857,6.8,2.2663025210084036,3.44,2.3672881355932205,1.1917544709411683,1.111764705882353,1.26,0.16491500440434748,35.97902462184874,5.0,15.714285714285714,False,False,False,True,False
0ew,Li6La3ZrTaO12 ,-3.795880017344075,0.2608695652173913,6.0,2.3169565217391304,3.44,2.348181818181818,1.1785010183633928,1.1163478260869566,1.26,0.17651274339896994,40.10987347826087,5.0,17.304347826086957,False,False,False,True,False
tbj,Li5La3Sb2O12,-5.47755576649368,0.22727272727272727,5.0,2.4354545454545455,3.44,2.21,1.1351520814119507,1.1334545454545455,1.26,0.16210679063582728,40.315191363636366,4.0,17.454545454545453,False,False,False,True,False
dbs,Li6.5La3Zr1.5Ta0.5O12,-3.100179497572904,0.2765957446808511,6.5,2.2848936170212766,3.44,2.3604347826086958,1.1917544709411683,1.1134468085106384,1.26,0.16491500440434748,37.49513404255319,5.0,16.29787234042553,False,False,False,True,False
bt0,Li6.5La2.95Ba0.05Zr1.45Ta0.55O12,-3.079876673709276,0.2765957446808511,6.5,2.284808510638298,3.44,2.360608695652174,1.1872035015931395,1.1139531914893617,1.26,0.16855496287622052,37.68267746808511,6.0,16.365957446808512,False,False,False,True,False
dti,Li6.5La2.9Ba0.1Zr1.4Ta0.6O12,-3.078833949362261,0.2765957446808511,6.5,2.284723404255319,3.44,2.360782608695652,1.1872035015931395,1.114459574468085,1.26,0.16855496287622052,37.870220893617024,6.0,16.43404255319149,False,False,False,True,False
7gm,Li6.5La2.8Ba0.2Zr1.3Ta0.7O12,-3.1999706407558657,0.2765957446808511,6.5,2.2845531914893615,3.44,2.3611304347826083,1.1872035015931395,1.115472340425532,1.26,0.16855496287622052,38.24530774468085,6.0,16.570212765957447,False,False,False,True,False
c71,Li6.5La2.7Ba0.3Zr1.2Ta0.8O12,-3.3080348972326394,0.2765957446808511,6.5,2.2843829787234045,3.44,2.361478260869565,1.1872035015931395,1.1164851063829788,1.26,0.16855496287622052,38.620394595744685,6.0,16.706382978723404,False,False,False,True,False
rgo,Li7La3Ta2O13,-5.576754126063192,0.28,7.0,2.3152,3.44,2.3433333333333333,1.1778934417000546,1.1102400000000001,1.26,0.18226689880502164,41.4076548,4.0,17.68,False,False,False,True,False
zzr,Li10GeP2S12,-2.1191864077192086,0.4,10.0,1.8860000000000001,2.58,1.3346153846153845,0.7533445426894656,1.2572,1.7,0.4334006922006471,23.55110096,4.0,11.36,False,False,False,False,True
kop,Li10Ge0.66Sn0.33P2S12,-2.193820026016113,0.4001600640256102,10.0,1.8852901160464184,2.58,1.3364742109314858,0.768444948508928,1.2568267306922767,1.7,0.43492017147466905,24.13982488995598,5.0,11.589435774309724,False,False,False,False,True
rty,Li10Ge0.33Sn0.66P2S12,-2.318758762624413,0.4001600640256102,10.0,1.8846298519407763,2.58,1.3377444187836798,0.768444948508928,1.256298519407763,1.7,0.43492017147466905,24.748192236894756,5.0,11.827130852340936,False,False,False,False,True
kko,Li10SnP2S12,-2.42021640338319,0.4,10.0,1.8840000000000001,2.58,1.3384615384615386,0.7530790131188095,1.2556,1.7,0.4348984249224179,25.39390096,4.0,12.08,False,False,False,False,True
liv_2,Li2OHBr,-6.26760624,0.4,2.0,2.112,3.44,2.0533333333333332,1.0053138813325915,1.1760000000000002,1.82,0.34788503848254243,22.158668,4.0,10.0,False,True,False,False,False
liv_3,Li2.4OH0.6Cl,-7.050609993,0.48,2.4,2.0544000000000002,3.44,2.216,1.1642164747159354,1.138,1.67,0.31751968442917045,13.7431128,4.0,6.56,False,True,False,False,False
liv_4,Li2.1OH0.9Cl,-7.09420412,0.42000000000000004,2.1,2.1276,3.44,2.094,1.1642164747159354,1.1440000000000001,1.67,0.31751968442917045,13.3871292,4.0,6.44,False,True,False,False,False
liv_5,Li2OHCl,-7.148130399,0.4,2.0,2.152,3.44,2.0533333333333332,1.041583410006131,1.1460000000000001,1.67,0.29323028492978004,13.268468000000002,4.0,6.4,False,True,False,False,False
liv_8,Li6PO5Cl,-9.0,0.46153846153846156,6.0,2.186923076923077,3.44,2.2871428571428574,1.161493631330496,1.0730769230769233,1.67,0.2708784744659385,14.46690476923077,4.0,6.923076923076923,False,True,False,False,False
liv_18,Li3.4Si0.4P0.6S4,-3.193820026,0.4047619047619048,3.4,1.8721428571428573,2.58,1.3513636363636363,0.7917946548886297,1.240952380952381,1.7,0.3958973274443148,21.628316333333338,4.0,10.571428571428573,False,False,False,False,True
liv_21, Li6.4Al0.19La3Zr2O11.8,-3.508638306,0.2736212056434374,6.4,2.2714792646430095,3.44,2.3582139775668676,1.1853907540003092,1.1112548097477555,1.26,0.17167218424361944,35.806165982642156,5.0,15.693458743052588,False,False,False,True,False
liv_22,La0.57Li0.29TiO3,-2.795880017,0.05967078189300412,0.29,2.6278189300411525,3.44,2.1221505376344085,0.8227241335952167,1.1222304526748972,1.26,0.22300154147449294,36.430906975308645,4.0,16.329218106995885,False,False,False,True,False
liv_23,Li6.5La3Zr1.75Te0.25O12,-3.972242795,0.2765957446808511,6.5,2.289468085106383,3.44,2.3735555555555554,1.1917544709411683,1.1280212765957447,2.07,0.16491500440434748,35.973094042553186,5.0,15.72340425531915,False,False,False,True,False
liv_24,Li7La3Zr2O12,-5.787812396,0.2916666666666667,7.0,2.254166666666667,3.44,2.3716666666666666,1.1892466686473788,1.1106666666666667,1.26,0.17262933959466129,34.989342083333334,4.0,15.333333333333334,False,False,False,True,False
liv_27,Li1.3Al0.3Ti1.7(PO4)3,-2.91721463,0.07103825136612021,1.3,2.8538251366120218,3.44,1.7026984126984126,0.7851621391630434,1.0655191256830603,1.26,0.27463218560511476,20.951133747540982,5.0,10.17486338797814,False,False,False,True,False
liv_31,Li6.55La3Zr2Ga0.9O12,-2.886056648,0.26789366053169733,6.55,2.2612678936605315,3.44,2.314859437751004,1.1841213152481265,1.101635991820041,1.26,0.17053767967530198,36.78410879345603,5.0,16.13701431492842,False,False,False,True,False
liv_35,LiTi2(PO4)3,-6.416801226,0.05555555555555555,1.0,2.883888888888889,3.44,1.6683333333333332,0.8297398446962416,1.0694444444444444,1.26,0.27825292695320336,21.532727,4.0,10.444444444444445,False,False,False,True,False
liv_36,Li9.54Si1.74P1.44S11.7Cl0.3,-1.602059991,0.3859223300970874,9.54,1.8989805825242718,3.16,1.9171698113207547,0.762062908186101,1.2440048543689322,1.7,0.44081442282654587,22.066526184466017,5.0,10.79611650485437,False,True,False,False,False
liv_37,Li10GeP2S12,-2.692503962,0.4,10.0,1.8860000000000001,2.58,1.3346153846153845,0.7533445426894656,1.2572,1.7,0.4334006922006471,23.55110096,4.0,11.36,False,False,False,False,True
liv_39,Li7P3S11,-2.494850022,0.3333333333333333,7.0,1.990952380952381,2.58,1.237,0.7266944387128854,1.2733333333333332,1.7,0.45879068090894004,23.534442190476188,3.0,11.523809523809524,False,False,False,False,True
liv_40,Li1.4Al0.4Ti1.6(PO4)3,-2.249491605,0.07608695652173914,1.4,2.8440217391304348,3.44,1.7134375,0.7851621391630434,1.0642391304347827,1.26,0.27463218560511476,20.761483773913046,5.0,10.08695652173913,False,False,False,True,False
liv_41,Li6.46Al0.15La3Zr1.95O11.86,-4.080921908,0.27583262169086253,6.46,2.2743040136635355,3.44,2.3616435986159168,1.1954433517554213,1.112376174210077,1.26,0.16634319630485675,35.57823163065756,5.0,15.59393680614859,False,False,False,True,False
liv_44,Li3.25Ge0.25P0.75S4,-2.692503962,0.3939393939393939,3.25,1.896969696969697,2.58,1.3258823529411765,0.7917946548886297,1.2578787878787878,1.7,0.3958973274443148,23.298008666666668,4.0,11.272727272727273,False,False,False,False,True
liv_46,Li6.5La3Zr1.5Ta0.5O12,-3.100179498,0.2765957446808511,6.5,2.2848936170212766,3.44,2.3604347826086958,1.1917544709411683,1.1134468085106384,1.26,0.16491500440434748,37.49513404255319,5.0,16.29787234042553,False,False,False,True,False
liv_59,La0.55Li0.361Ti0.995Al0.005O3,-2.958607315,0.07350845041743026,0.361,2.610289146813277,3.44,2.132239665096808,0.0,1.118743636733863,1.26,0.0,35.56597071736918,5.0,15.961718590918348,False,False,False,True,False
liv_60,La0.55Li0.36Ti0.992Al0.008O3,-3.184422252,0.07331975560081466,0.36,2.610663951120163,3.44,2.131958115183246,0.0,1.1187454175152751,1.26,0.0,35.559039675926684,5.0,15.958859470468433,False,False,False,True,False
liv_64,Li0.022 La0.117 Ti0.208 Al0.001 O0.626,-2.89997427,0.022587268993839834,0.022,2.695718685831622,3.44,2.083132183908046,,1.130717659137577,1.26,,37.375342842505134,5.0,16.767967145790557,False,False,False,True,False
liv_79,Li0.24La0.59TiO3,-3.779891912,0.049689440993788817,0.24,2.638550724637681,3.44,2.115300546448087,0.8227241335952167,1.124737060041408,1.26,0.22300154147449294,37.16051082815735,4.0,16.63561076604555,False,False,False,True,False
liv_92,Li6.25Ba1.25La1.75Ta2O12,-3.88941029,0.26881720430107525,6.25,2.2986021505376346,3.44,2.358888888888889,1.1803022620295471,1.1276774193548387,1.26,0.20180223114690224,43.52744655913978,5.0,18.516129032258064,False,False,False,True,False
liv_94,Li6.25Ba1.25La1.75Ta2O12,-4.568636236,0.26881720430107525,6.25,2.2986021505376346,3.44,2.358888888888889,1.1803022620295471,1.1276774193548387,1.26,0.20180223114690224,43.52744655913978,5.0,18.516129032258064,False,False,False,True,False
liv_95,Li5La3Ta2O12,-5.536107011,0.22727272727272727,5.0,2.3854545454545457,3.44,2.32,1.1628051008141211,1.1225454545454545,1.26,0.1804501258904639,45.695907727272726,4.0,19.454545454545453,False,False,False,True,False
liv_96,Li5La3Ta2O12,-5.882728704,0.22727272727272727,5.0,2.3854545454545457,3.44,2.32,1.1628051008141211,1.1225454545454545,1.26,0.1804501258904639,45.695907727272726,4.0,19.454545454545453,False,False,False,True,False
liv_98,Li1.3Al0.3Ti1.7(PO4)3,-6.283996656,0.07103825136612021,1.3,2.8538251366120218,3.44,1.7026984126984126,0.7851621391630434,1.0655191256830603,1.26,0.27463218560511476,20.951133747540982,5.0,10.17486338797814,False,False,False,True,False
liv_99,Li1.3Al0.3Ti1.7(PO4)3,-6.477555766,0.07103825136612021,1.3,2.8538251366120218,3.44,1.7026984126984126,0.7851621391630434,1.0655191256830603,1.26,0.27463218560511476,20.951133747540982,5.0,10.17486338797814,False,False,False,True,False
liv_103,LiP0.9I0.1O2.7,-3.400116928,0.2127659574468085,1.0,2.6606382978723406,3.44,1.8868421052631577,1.1596551211459378,1.0702127659574467,2.06,0.1697056274847714,19.299194212765958,4.0,9.23404255319149,False,True,False,False,False
liv_115,Li0.5La0.5TiO3,-5.236572006,0.1,0.5,2.58,3.44,2.15,0.8227241335952167,1.1122,1.26,0.22300154147449294,33.757687,4.0,15.2,False,False,False,True,False
liv_157,Li0.7Al0.3Ti1.7(PO4)3,-4.111820506,0.03954802259887005,0.7,2.9173446327683616,3.44,1.622982456140351,0.6276117305906574,1.071129943502825,1.26,0.2788843216169565,21.42605353559322,5.0,10.418079096045199,False,False,False,True,False
liv_158,Li1.4S2.2P0.6,-2.698970004,0.3333333333333333,1.4,1.9909523809523808,2.58,1.237,0.7542472332656507,1.2733333333333332,1.7,0.3771236166328253,23.534442190476188,3.0,11.523809523809526,False,False,False,False,True
liv_160,Li1.4S2.2P0.6,-4.363512104,0.3333333333333333,1.4,1.9909523809523808,2.58,1.237,0.7542472332656507,1.2733333333333332,1.7,0.3771236166328253,23.534442190476188,3.0,11.523809523809526,False,False,False,False,True
liv_169,Li1.4Al0.4(Ge0.67Ti0.33)1.6(PO4)3,-3.170053304,0.07608695652173914,1.4,2.871404347826087,3.44,1.6347125000000002,0.7416394445712449,1.071521739130435,1.26,0.26690070468091603,22.204780295652174,6.0,10.669565217391305,False,False,False,True,False
liv_172,Li1.4Al0.4Ti1.6(PO4)3,-3.037630664,0.07608695652173914,1.4,2.8440217391304348,3.44,1.7134375,0.7851621391630434,1.0642391304347827,1.26,0.27463218560511476,20.761483773913046,5.0,10.08695652173913,False,False,False,True,False
liv_181,Li1.4S2.2P0.6,-4.333482019,0.3333333333333333,1.4,1.9909523809523808,2.58,1.237,0.7542472332656507,1.2733333333333332,1.7,0.3771236166328253,23.534442190476188,3.0,11.523809523809526,False,False,False,False,True
liv_197,Li6La2SrNb2O12,-6.2069084,0.2608695652173913,6.0,2.326521739130435,3.44,2.328181818181818,1.174288345804653,1.119304347826087,1.26,0.18675686001779182,34.12532608695653,5.0,15.130434782608695,False,False,False,True,False
liv_211,Li0.1Na0.1La0.6TiO3,-4.211124884,0.020833333333333336,0.1,2.6481250000000003,3.44,2.1116666666666664,0.8227241335952167,1.1321250000000003,1.26,0.22300154147449294,37.95865811,5.0,17.0,False,False,False,True,False
liv_215,Li0.5La0.5TiO3,-4.555955204,0.1,0.5,2.58,3.44,2.15,0.8227241335952167,1.1122,1.26,0.22300154147449294,33.757687,4.0,15.2,False,False,False,True,False
liv_220,Li6BaLa2Ta2O12 ,-4.89279003,0.2608695652173913,6.0,2.3152173913043477,3.44,2.3518181818181816,1.183075834848253,1.126695652173913,1.26,0.19760268322034244,43.942282608695656,5.0,18.695652173913043,False,False,False,True,False
liv_221,Li6CaLa2Ta2O12,-5.649751982,0.2608695652173913,6.0,2.32,3.44,2.341818181818182,1.177513961885286,1.1114782608695652,1.26,0.18189076262254278,39.7140652173913,5.0,17.130434782608695,False,False,False,True,False
liv_228,Li7La3Ta2O13,-5.576754126,0.28,7.0,2.3152,3.44,2.3433333333333333,1.1778934417000546,1.1102400000000001,1.26,0.18226689880502164,41.4076548,4.0,17.68,False,False,False,True,False
liv_235,Li0.24La0.59TiO3,-4.119186408,0.049689440993788817,0.24,2.638550724637681,3.44,2.115300546448087,0.8227241335952167,1.124737060041408,1.26,0.22300154147449294,37.16051082815735,4.0,16.63561076604555,False,False,False,True,False
liv_236,Li0.5La0.5TiO3,-4.251037139,0.1,0.5,2.58,3.44,2.15,0.8227241335952167,1.1122,1.26,0.22300154147449294,33.757687,4.0,15.2,False,False,False,True,False
liv_250,LiGe2(PO4)3,-6.0,0.05555555555555555,1.0,2.9361111111111113,3.44,1.5116666666666665,0.7549329542628926,1.0833333333333333,1.26,0.26449112566503163,24.285282555555554,4.0,11.555555555555555,False,False,False,True,False
